Type,AISC_Manual_Label,W,As (mm2),h (mm),b (mm),t (mm),tdes (mm),fy (MPa),fc (MPa),L (mm),Pno ANN (kN)
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,65,3750,427.8036
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,75,4250,62.27616
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,65,2750,568.11523
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,75,3500,420.18063
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,45,4500,305.0793
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,35,4000,352.69815
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,75,4250,268.7397
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,55,2750,541.7008
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,75,2500,341.7654
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,45,3500,229.60367
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,75,2750,349.19928
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,55,3750,417.20764
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,45,3000,221.94669
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,55,4500,191.73952
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,75,4250,247.46524
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,55,4500,375.92126
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,35,3000,203.59799
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,55,4250,417.62152
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,55,3250,532.2562
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,55,3250,315.6714
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,65,2500,652.26917
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,35,3750,257.02225
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,65,2750,119.613434
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,65,3250,390.81012
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,45,4500,273.0176
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,75,3750,387.49265
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,75,4250,266.16354
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,65,4500,27.230194
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,55,4500,229.53192
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,65,3250,290.3943
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,45,2500,67.04754
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,75,4500,254.41678
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,45,4500,47.060482
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,35,3500,184.40564
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,65,4250,199.36069
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,75,3750,275.01202
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,35,3000,80.21105
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,75,2500,123.17741
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,75,4500,33.85688
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,55,3750,495.8457
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,75,3250,187.01767
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,65,3500,254.47472
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,55,2500,612.53107
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,75,4250,446.3764
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,35,3250,95.92139
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,35,4000,320.86206
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,65,3000,143.96939
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,75,2750,141.3179
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,65,2500,428.2468
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,75,2750,277.56302
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,45,4500,365.27466
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,55,3750,215.98495
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,75,4500,293.4566
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,55,3750,370.72375
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,45,3250,463.56274
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,75,2750,340.83173
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,75,2750,539.5595
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,55,4250,198.22299
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,75,3500,584.546
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,55,3750,270.6307
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,55,3250,322.26752
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,45,3000,98.40906
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,75,2750,461.40485
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,35,4500,200.26581
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,65,3750,378.48163
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,75,3750,303.58496
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,35,4000,73.98129
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,35,4500,123.11075
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,35,3000,221.98767
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,75,4500,316.425
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,45,3000,403.26807
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,65,3500,374.3507
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,55,4000,232.92697
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,35,4000,238.905
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,55,2500,413.38153
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,65,2500,1.8004671
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,75,4250,198.67737
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,75,4500,217.32169
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,65,2500,649.22174
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,35,3500,179.0091
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,75,4250,65.48956
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,35,4500,38.695786
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,75,2500,486.09424
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,65,3250,289.25415
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,75,2500,406.31
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,45,4000,241.84201
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,35,3500,102.56572
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,45,3000,259.8147
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,75,4000,497.02448
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,35,4500,148.54086
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,35,4500,13.806011
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,45,2500,81.42996
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,35,4500,167.26865
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,65,3000,228.47519
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,35,3750,251.4466
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,35,3250,187.8795
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,65,4000,272.29922
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,45,3000,367.50024
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,65,2500,319.28992
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,35,3250,294.06778
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,55,3000,538.57886
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,55,3000,338.8781
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,45,4000,250.76434
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,45,3000,515.1481
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,35,3750,357.36453
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,55,3500,421.84872
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,35,4500,209.05603
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,35,4500,355.17575
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,45,3250,298.13287
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,55,2750,290.78885
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,45,3250,358.5732
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,65,2500,268.4612
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,75,4000,244.05429
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,35,4250,190.24185
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,65,2500,113.142624
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,45,3000,523.64575
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,65,3750,194.15036
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,35,4250,224.46689
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,45,2500,334.72607
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,45,4250,300.6256
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,75,4500,73.62747
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,45,3500,317.09195
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,45,2750,270.30133
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,35,3750,398.35583
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,45,4000,262.4818
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,75,3750,251.44864
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,55,3000,363.08542
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,55,4250,160.7619
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,45,3500,230.53616
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,75,3750,128.13187
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,35,3500,274.82666
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,55,2750,398.13916
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,45,4500,264.23587
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,35,2750,382.20285
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,35,2500,543.8706
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,35,4250,393.54468
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,65,4500,387.47964
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,55,4000,214.61792
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,55,3000,278.91168
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,35,2500,421.49902
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,35,4000,232.44507
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,55,2500,1.8004671
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,35,3500,261.8706
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,65,2500,429.75906
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,35,2500,319.94247
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,65,2750,302.65134
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,35,4250,217.8331
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,55,4000,335.02997
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,55,2750,581.33734
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,35,3500,1.801429
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,75,2500,442.94122
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,35,4500,196.83011
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,35,3750,103.5457
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,35,4000,184.57
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,75,2500,367.73215
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,55,4250,245.34387
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,65,3500,342.11768
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,45,4250,405.24
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,55,3250,265.39896
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,55,4000,203.95996
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,45,2750,242.96544
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,65,4000,208.52234
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,75,4000,288.5338
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,55,4000,240.11652
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,65,2750,404.5207
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,75,4000,285.69977
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,55,2500,529.0337
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,55,4500,178.71228
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,75,3250,604.29407
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,45,3500,133.8334
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,55,3750,233.906
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,55,4000,292.11444
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,55,4000,85.01686
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,35,3750,268.86224
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,35,3500,305.7872
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,55,3500,301.0348
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,75,4000,233.67096
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,55,4500,282.75504
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,55,3000,1.8004675
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,45,3750,273.6228
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,65,4000,37.219536
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,65,3000,305.686
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,35,3500,214.61877
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,45,3000,514.7918
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,55,3500,1.845804
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,45,2500,259.41397
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,35,3500,208.76352
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,35,3500,479.33044
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,55,3000,368.12772
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,75,4000,351.2654
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,35,2750,68.305405
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,35,4500,297.99265
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,35,3750,186.29253
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,75,4000,286.03357
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,75,3000,1.8004923
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,55,3500,262.09784
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,55,4000,27.005985
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,75,4500,181.15742
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,55,3000,109.63868
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,55,3000,335.54028
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,55,4000,184.762
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,45,4000,209.27805
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,75,2500,368.10168
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,600,35,2750,227.55977
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,35,2750,308.71933
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,45,3000,323.81592
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,55,4000,368.95123
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,35,4250,208.7403
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,420,75,3250,335.36734
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,35,3750,239.93802
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,35,4000,189.14673
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,65,4500,320.75366
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,35,2500,330.33685
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,75,3250,435.96704
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,35,4250,137.2959
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,420,45,4000,327.86182
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,35,3750,181.7876
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,55,2500,79.67276
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,35,4500,239.36612
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,65,4000,273.3624
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,55,2500,587.12885
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,45,4000,16.8737
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,600,55,3000,120.69365
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,800,55,4000,251.93826
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,45,2750,83.2077
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,45,4000,188.95334
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,240,65,3250,221.48633
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,45,4000,79.91504
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,55,2500,408.88705
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,420,55,3000,552.8874
R_HSS,HSS88.9X88.9X6.4,15.6,1880.0,88.9,88.9,6.35,5.92,600,65,4250,252.44902
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,65,3500,2.1374655
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,45,3000,324.13483
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,240,75,3250,165.31436
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,35,2500,270.32166
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,600,65,4250,256.6895
R_HSS,HSS88.9X63.5X7.9,15.6,1900.0,88.9,63.5,7.94,7.39,800,55,2500,307.37762
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,800,55,4500,163.43008
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,240,35,4250,234.69095
R_HSS,HSS101.6X76.2X6.4,15.6,1880.0,102.0,76.2,6.35,5.92,240,75,3250,303.30893
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,420,55,4000,460.58087
R_HSS,HSS127X50.8X6.4,15.6,1880.0,127.0,50.8,6.35,5.92,800,65,3000,1.8004689
